linea;sublinea;subgrupo;subgrup2;nombre;refer;codigo;nomprov;q_fin;s_fin;qventa;valoriz1;marca;nomb_marca;talla;refabrica;cod_ref;pvta1i
01;14;02;;ESTUFA 4 PUESTOS DE LUJO 4374 INOX NEGRO QL CONTINENTAL;4374;07575;;4;652004;0;0;0035;CONTINENTAL;;;;255000
01;14;02;;ESTUFA 4 PUESTOS LUJO INOX 4107 BEIGE QA CONTINENTAL;4107 BEIGE;02400;;4;756755,2;0;0;0035;CONTINENTAL;;;;295000
01;14;02;;ESTUFA 4 PUESTOS LUJO INOX 4954 GRIS QA CONTINENTAL;4954 GRIS;02405;;3;563730;1;0;0035;CONTINENTAL;;;;295000
01;14;02;;ESTUFA 4 PUESTOS TAPA VIDRIO 4060 GRIS QA CONTINENTAL;4060 T/P GRIS;02407;;5;1072398;0;0;0035;CONTINENTAL;;;;340000
01;14;02;;ESTUFA 4 PUESTOS TAPA VIDRIO NEGRA EM AVELLANA V GAS N HACEB;EM AVELLANA V GAS N;02423;;1;305234;1;0;0030;HACEB;;;;475000
01;14;02;;ESTUFA 4 PUESTOS VERDE FIORENTINA CON TAPA ECOLINE;FIORENTINA VERDE;06167;;5;850000;10;0;0476;ECOLINE;;;;305000
01;14;02;;ESTUFA ELECTRICA 1 PUESTO HE-E1PN NEGRO HOME ELEMENTS;HE-E1PN;07979;;2;66287,2;2;0;0003;HOME ELEMENTS;;;;65000
01;14;02;;ESTUFA GAS 4 PUESTOS 4893 LUJO INOX FULL Q.AL CONTINENTAL;4893;05500;;5;948290;3;0;0035;CONTINENTAL;;;;300000
01;14;03;;ESTUFA 4 PUESTOS ACERO GABINETE QA GRIS YAMAGAS;QA  GRIS YAMAGAS;03552;;3;957983,19;3;0;0259;YAMAGAS;;;;495000
01;14;03;;ESTUFA 4 PUESTOS ACERO GABINETE QA NEGRO YAMAGAS;QA NEGRO YAMAGAS;03551;;4;1277310,92;1;0;0259;YAMAGAS;;;;495000
01;14;03;;ESTUFA 4 PUESTOS ACERO GABINETE QA ROJO YAMAGAS;QA ROJO YAMAGAS;05061;;4;1277310,92;0;0;0259;YAMAGAS;;;;495000
01;14;03;;ESTUFA 4 PUESTOS GABINETE 7351 LUJO NEGRA CONTINENTAL;7351;02578;;1;428490;0;0;0035;CONTINENTAL;;;;665000
01;14;03;;ESTUFA 4 PUESTOS GABINETE NG 7313 INOX LUJO CONTINENTAL;7313;10597;;1;428490;0;0;0035;CONTINENTAL;;;;665000
01;14;03;;ESTUFA 4 PUESTOS GABINETE ROMEROGABV-GPPL T/VIDRIO HACEB;ESTROMEROGABV-GPPL;03328;;2;971390,372;0;0;0030;HACEB;;;;765000
01;14;04;;ESTUFA INDUSTRIAL 1 PUESTO PATAS EI1P AZUL ECONOMICA JUANCHO;EI1P;02913;;3;315000;1;0;0310;JUANCHO;;;;165000
01;14;04;;ESTUFA INDUSTRIAL 1 PUESTO Q/COBRE 45X42 INOX JUANCHO;EI1PQC45X42IJN;08752;;5;719687,5;3;0;0310;JUANCHO;;;;230000
01;14;04;;ESTUFA INDUSTRIAL 2 PUESTOS INOX Q/BRONCE-TUBO PT JUANCHO;EI2PINXQBTJN;10375;;1;378000;0;0;0310;JUANCHO;;;;585000
01;14;04;;ESTUFA INDUSTRIAL 2 PUESTOS MESA ACERO EI2PINOXME JUANCHO;EI2PINOXME;03563;;7;1743000;0;0;0310;JUANCHO;;;;390000
01;14;04;;ESTUFA INDUSTRIAL 2 PUESTOS MESA EI2PME AZUL ECON. JUANCHO;EI2PME;02339;;2;294000;4;0;0310;JUANCHO;;;;230000
01;14;04;;ESTUFA INDUSTRIAL 2 PUESTOS PATAS AZUL ECONOMICA JUANCHO;EI2P;02299;;5;927000;3;0;0310;JUANCHO;;;;295000
01;14;04;;ESTUFA INDUSTRIAL 2 PUESTOS PATAS/ACERO JUANCHO;EI2PINOXP;02297;;5;1470000;1;0;0310;JUANCHO;;;;455000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS DE MESA ACERO EI3PMEINOX JUANCHO;EI3PMEINOX;04577;;6;2268000;0;0;0310;JUANCHO;;;;585000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS DE PATAS AZUL ECONOMICA JUANCHO;EI3PP;02295;;7;1705200;3;0;0310;JUANCHO;;;;390000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS INOX ECON. PATAS EI3PIEC JUANCHO;EI3PIEC;10374;;2;1008000;0;0;0310;JUANCHO;;;;780000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS INOX Q/BRONCE C/TUBOS JUANCHO;EI3IINXQCBQTJN;10373;;1;588000;0;0;0310;JUANCHO;;;;910000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS INOX Q/CHINO C/TUBOS JUANCHO;EI3IINXQCQTJN;10372;;2;1218000;0;0;0310;JUANCHO;;;;945000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS MESA AZUL ECONOMICA JUANCHO;EI3PME;02296;;6;1134000;0;0;0310;JUANCHO;;;;295000
01;14;04;;ESTUFA INDUSTRIAL 3 PUESTOS Q/COBRE PATAS INOX JUANCHO;EI3PPINIOXJN;07241;;5;2818526,786;2;0;0310;JUANCHO;;;;880000
01;14;05;;CUBIERTA DE EMPOTRAR 2 PUESTOS 6040 VIDRIO NG CONTINENTAL;6040 NG;09920;;1;290168;0;0;0035;CONTINENTAL;;;;450000
01;14;05;;CUBIERTA DE EMPOTRAR 4 PUESTOS CG4PSEE PORCELANIZADA ABBA;CG4PSEE;06846;;3;872263,044;0;0;0017;ABBA;;;;512000
01;14;05;;CUBIERTA DE EMPOTRAR 4 PUESTOS INOX CMG6044LA-0CON MABE;CMG6044LA-0CON;08226;;1;461345;0;0;0033;MABE;;;;715000
01;14;05;;CUBIERTA DE EMPOTRAR 4 PUESTOS SQ6762AE NG VIDRIO CHALLENGER;SQ6762AE;06818;;2;1376472;0;0;0044;CHALLENGER;;;;1065000
01;14;05;;CUBIERTA DE EMPOTRAR 4 PUESTOS SQ6764AE VIDRIO NG CHALLENGER;SQ6764AE;08310;;1;948740;0;0;0044;CHALLENGER;;;;1470000
01;14;05;;CUBIERTA DE EMPOTRAR 5 PUESTOS SI6886EI 86CM INOX CHALLENGER;SI6886EI;06497;;1;1554622;0;0;0044;CHALLENGER;;;;2410000
01;14;05;;CUBIERTA DE EMPOTRAR 5 PUESTOS SI6990EI73 INOX CHALLENGER;SI6990EI73;06770;;1;1692017,25;0;0;0044;CHALLENGER;;;;2690000
01;14;05;;CUBIERTA DE EMPOTRAR VIDRIO CMG6044V0 NG 4 PUESTOS MABE;CMG6044V0;05589;;1;615798,32;0;0;0033;MABE;;;;955000
01;14;05;;CUBIERTA EMPOTRAR 4 PUESTOS INOX PM6044NS0 MABE;PM6044NS0;09575;;2;639663,86;0;0;0033;MABE;;;;500000
01;14;05;;CUBIERTA EMPOTRAR 4 PUESTOS TANDOORI 60-43 VIDRIO NG HACEB;TANDOORI 60-43;10328;;1;703613,44;1;0;0030;HACEB;;;;1090000
01;14;05;;CUBIERTA EMPOTRAR 4 PUESTOS VIDRIO 5890 NEGRA CONTINENTAL;5890 NG;02353;;4;1771073,6;0;0;0035;CONTINENTAL;;;;710000
01;14;05;;CUBIERTA EMPOTRAR 4 PUESTOS VIDRIO 6637 PURPURA CONTINENTAL;6637;09718;;5;2205102;0;0;0035;CONTINENTAL;;;;698000
01;14;05;;ESTUFA 4 PUESTOS EMPOTRAR 5524 INOX E/ELECTRICO CONTINENTAL;5524 INOX EE;06551;;3;815442;0;0;0035;CONTINENTAL;;;;425000
01;14;05;;ESTUFA 4 PUESTOS EMPOTRAR 5678 INOX CONTINENTAL;5678;06552;;3;752517,5;2;0;0035;CONTINENTAL;;;;398000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS 5685 VID. NG P/ESM CONTINENTAL;5685 NG;08025;;3;1275603;1;0;0035;CONTINENTAL;;;;665000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS 6668 VIDRIO NARANJA CONTINENTAL;6668 NARANJA CONT;08498;;2;837292;0;0;0035;CONTINENTAL;;;;665000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS 6699 VERDE VIDRIO CONTINENTAL;6699 VERDE;08026;;2;877496;0;0;0035;CONTINENTAL;;;;698000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS VIDRIO CG-401-V3CN ABBA;CG-401-V3CN;02361;;1;668067;0;0;0017;ABBA;;;;1035000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS VIDRIO GRIS 6606 CONTINENTAL;6606 GRIS;01600;;3;1350330;0;0;0035;CONTINENTAL;;;;698000
01;14;05;;ESTUFA DE EMPOTRAR 4 PUESTOS VIDRIO NEGRO 5470 CONTINENTAL;5470 CONTINENTAL;02355;;3;1520760;0;0;0035;CONTINENTAL;;;;785000
01;14;05;;ESTUFA EMPOTRAR 4 PUESTOS VIDRIO NG 5883 CONTINENTAL;5883;09369;;1;432630;0;0;0035;CONTINENTAL;;;;670000
01;14;05;;ESTUFA EMPOTRAR 5 PUESTOS SQ6792AE VIDRIO NG CHALLENGER;SQ6792AE;06405;;2;2831934;0;0;0044;CHALLENGER;;;;2195000
01;15;;;AIRE ACONDICIONADO 10000BTU 220V INV AS-10TR2RYETG00 HISENSE;AS-10TR2RYETG00;07998;;2;2250420;0;0;0558;HISENSE;;;;1745000
01;15;;;AIRE ACONDICIONADO 11400BTU 220V EASC12A2RSEQW ELECTROLUX;EASC12A2RSEQW;02517;;1;711053,65;0;0;0031;ELECTROLUX;;;;1100000
01;15;;;AIRE ACONDICIONADO 12000 BTU VS122C7PQT 220V INV LG;VS122C7PQT;05300;;3;4839276;0;0;0019;LG;;;;2498000
01;15;;;AIRE ACONDICIONADO 12000BTU 110V BASICO MSAFB11CRN1B MIDEA;MSAFB11CRN1B;07478;;6;6146220;0;0;0493;MIDEA;;;;1585000
01;15;;;AIRE ACONDICIONADO 12000BTU 110V INV MSAFB12CRDN1BQ0W MIDEA;MSAFB12CRDN1BQ0W;09361;;2;2163985,717;4;0;0493;MIDEA;;;;1665000
01;15;;;AIRE ACONDICIONADO 12000BTU 220V BASICO AS-12DJ05 HISENSE;AS-12DJ05;10022;;1;924130,64;0;0;0558;HISENSE;;;;1430000
01;15;;;AIRE ACONDICIONADO 12000BTU 220V BASICO MMT12CBDWCC8 MABE;MMT12CBDWCC8;09948;;2;2184706;0;0;0033;MABE;;;;1690000
01;15;;;AIRE ACONDICIONADO 12000BTU 220V BASICO MSAFB11CRN1NC1 MIDEA;MSAFB11CRN1NC1;07480;;2;1964706;0;0;0493;MIDEA;;;;1530000
01;15;;;AIRE ACONDICIONADO 12000BTU 220V INV AR12TVFZAWK SAMSUNG;AR12TVFZAWK;07544;;2;3494118;0;0;0016;SAMSUNG;;;;2705000
01;15;;;AIRE ACONDICIONADO 12000BTU EAP12A3TBPW PORTATIL ELECTROLUX;EAP12A3TBPW;02774;;3;4197480;0;0;0031;ELECTROLUX;;;;2165000
01;15;;;AIRE ACONDICIONADO 12000BTU INV 220V GRIS MMI12CDMCCC8 MABE;MMI12CDMCCC8;04609;;1;1247899;0;0;0033;MABE;;;;1930000
01;15;;;AIRE ACONDICIONADO 12000BTU INV 220V MMI12CDBWCCCHI8 MABE;MMI12CDBWCCCHI8;04607;;1;1105042;0;0;0033;MABE;;;;1710000
01;15;;;AIRE ACONDICIONADO 12000BTU INV 220V MSAFB12CRDN1NQ0W MIDEA;MSAFB12CRDN1NQ0W;09359;;6;6753690,646;1;0;0493;MIDEA;;;;1768000
01;15;;;AIRE ACONDICIONADO 12000BTU INV 220V VM122C7 LG;VM122C7 LG;02528;;1;1309186,985;0;0;0019;LG;;;;2185000
01;15;;;AIRE ACONDICIONADO 12000BTU PORTATIL K-AC12P 110V KALLEY;K-AC12P;07474;;1;1241838;0;0;0011;KALLEY;;;;1925000
01;15;;;AIRE ACONDICIONADO 18000BTU 220 BASICO MSAFC18CRN1NC0 MIDEA;MSAFC18CRN1NC0;07482;;1;1402521;0;0;0493;MIDEA;;;;2170000
01;15;;;AIRE ACONDICIONADO 18000BTU 220V INV MSAG11C17CRFN1 MIDEA;MSAG11C17CRFN1MT0W;07481;;2;4233614;0;0;0493;MIDEA;;;;3275000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V  MMI18CDBWCCHI8 MABE;MMI18CDBWCCHI8;04744;;1;1419328;0;0;0033;MABE;;;;2200000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V AR18JVSSCWKX SAMSUNG;AR18JVSSCWKX;02513;;1;1768584,36;0;0;0016;SAMSUNG;;;;2736000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V CA18KBL2INV CHALLENGER;CA18KBL2INV;04642;;1;1447059;0;0;0044;CHALLENGER;;;;2240000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V EASC18F2MBHLW  ELECTROL;EASC18F2MBHLW;02568;;1;1079508,73;0;0;0031;ELECTROLUX;;;;2350000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V MSABD18CRFN1MQ MIDEA;MSABD18CRFN1MQ;06383;;1;1637815;1;0;0493;MIDEA;;;;2535000
01;15;;;AIRE ACONDICIONADO 18000BTU INV 220V RKS18RL216FTKS DAIKIN;RKS18RL216FTKS;02924;;2;3342857;0;0;0296;DAIKIN;;;;2590000
01;15;;;AIRE ACONDICIONADO 18000BTU INVERTER 220V VM182C7 LG;VM182C7 LG;02864;;5;9104574,583;0;0;0019;LG;;;;2960000
01;15;;;AIRE ACONDICIONADO 18000BTU VS182C7 INV 220V LG;VS182C7;06842;;2;4445378;0;0;0019;LG;;;;3440000
01;15;;;AIRE ACONDICIONADO 22000BTU INV 220V K-AC22INV2F KALLEY;K-AC22INV2F;04691;;1;1664374;0;0;0011;KALLEY;;;;2580000
01;15;;;AIRE ACONDICIONADO 24000BTU 220V INV AR24TVFZAWK SAMSUNG;AR24TVFZAWK/CB;07475;;1;2469748;0;0;0016;SAMSUNG;;;;3825000
01;15;;;AIRE ACONDICIONADO 24000BTU 220V INV MSAG11D22CRFN1 MIDEA;MSAG11D22CRFN1;07483;;1;2545378;0;0;0493;MIDEA;;;;3940000
01;15;;;AIRE ACONDICIONADO 24000BTU VS242C7 INV 220V LG;VS242C7;06843;;2;5268908;0;0;0019;LG;;;;4078000
01;15;;;AIRE ACONDICIONADO 36000BTU 220V INV MSABF36HRFNX MIDEA;MSABF36HRFNX;10280;;1;4446000;0;0;0493;MIDEA;;;;6880000
01;15;;;AIRE ACONDICIONADO 9000BTU 110V BASICO CA9KBL1-2 CHALLENGER;CA9KBL1-2;09730;;1;1000000;0;0;0044;CHALLENGER;;;;1550000
01;15;;;AIRE ACONDICIONADO 9000BTU 110V INV K-AC9IN1EW NG KALLEY;K-AC9IN1EW;07853;;2;2798830;0;0;0011;KALLEY;;;;2165000
01;15;;;AIRE ACONDICIONADO 9000BTU 220V INV AR09TVFZAWK SAMSUNG;AR09TVFZAWK;07477;;2;3275630;0;0;0016;SAMSUNG;;;;2535000
01;15;;;AIRE ACONDICIONADO 9000BTU 220V INV AS09TR2SYDTG03 HISENSE;AS09TR2SYDTG03;07485;;2;2721008;0;0;0558;HISENSE;;;;2105000
01;15;;;AIRE ACONDICIONADO 9000BTU INV 220V EASC09F2MBHLW ELECTROLUX;EASC09F2MBHLW;02567;;2;2159017,46;0;0;0031;ELECTROLUX;;;;1670000
01;15;;;AIRE ACONDICIONADO CASETTE 36000BTU DX13SA0363 220V DAIKIN;DX13SA0363;06460;;1;3693277;0;0;0296;DAIKIN;;;;5715000
01;15;;;AIRE ACONDICIONADO PORT. 12000BTU 110V PTM12CABWJM2 MABE;PTM12CABWJM2;10510;;2;2616638,66;0;0;0033;MABE;;;;2025000
01;16;;;"MONITOR 23.8"" FHD PLANO 24B30H2 AOC";24B30H2;10610;;1;250780,87;0;0;0746;AOC;;;;390000
01;16;;;"MONITOR 24"" FULL HD K-M24FHDP2 NG KALLEY";K-M24FHDP2;07229;;1;571345;0;0;0011;KALLEY;;;;885000
01;16;;;"TV 24"" BASICO HD LED24L85T2 NG 1USB 2HDMI CHALLENGER";LED24L85T2;07031;;2;983194;0;0;0044;CHALLENGER;;;;765000
01;16;;;"TV 24"" HD BASICO JLC-24DM11BDC PANEL SOLAR JLC";JLC-24DM11BDC;07249;;6;1891932,763;2;0;0050;JLC;;;;485000
01;16;;;"TV 32"" HD SMART JLC-32A71SVDA VIDAA JLC";JLC-32A71SVDA;08476;;1;494033,61;5;0;0050;JLC;;;;765000
01;16;;;"TV 32"" SMART 2HDMI USB DVBT2 UN32T4300AKXZL SAMSUNG";UN32T4300AKXZL;05091;;12;7613466,983;0;0;0016;SAMSUNG;;;;925000
01;16;;;"TV 32"" SMART HD 32LM637BPDB 2USB 3HDMI LG";32LM637BPDB;06197;;1;879202,8255;0;0;0019;LG;;;;1340000
01;16;;;"TV 39"" FULL HD HYLED398NIM 3HDMI 2USB GRIS HYUNDAI";HYLED398NIM;06809;;1;983193;1;0;0062;HYUNDAI;;;;1523000
01;16;;;"TV 40"" FHD LED40KG84BT GOOGLE TV 2HDMI 2USB CHALLENGER";LED40KG84BT;10096;;1;693277;1;0;0044;CHALLENGER;;;;1075000
01;16;;;"TV 40"" FULL HD SMART UN40T5290AKXZL 2HDMI 1USB SAMSUNG";UN40T5290AKXZL;06464;;3;2165547;0;0;0016;SAMSUNG;;;;1120000
01;16;;;"TV 42"" FHD HYLED428GIM GOOGLE TV 3HDMI 2USB HYUNDAI";HYLED428GIM;09835;;4;2957647,08;0;0;0062;HYUNDAI;;;;1145000
01;16;;;"TV 43"" 4K UN43AU7000KXZL 3HDMI 1USB GRAY SAMSUNG";UN43AU7000KXZL;06406;;6;8067228;1;0;0016;SAMSUNG;;;;2080000
01;16;;;"TV 43"" 4K UN43BU8000KXZL 3HDMI 2USB SAMSUNG";UN43BU8000KXZL;07443;;1;1283928,642;0;0;0016;SAMSUNG;;;;2020000
01;16;;;"TV 43"" FHD HYLED4322GIM GOOGLE TV 3HDMI 2USB HYUNDAI";HYLED4322GIM;10593;;1;802925;1;0;0062;HYUNDAI;;;;1245000
01;16;;;"TV 43"" FHD LED43HWSMARTBTT2 WEB-OS CHALLENGER";LED43HWSMARTBTT2;10507;;1;740762;1;0;0044;CHALLENGER;;;;1148000
01;16;;;"TV 43"" FHD SMART KTR4322CE 3HDMI 2USB KAIWI";KTR4322CE;07336;;1;868632,0515;0;0;0061;KAIWI;;;;1355000
01;16;;;"TV 43"" FULL HD 43LM6370PDB 3HDMI 1USB LG";43LM6370PDB;06805;;2;1857708;0;0;0019;LG;;;;1438000
01;16;;;"TV 50"" 4K 50A6N VIDAA HISENSE";50A6N;10020;;1;1089022,94;0;0;0558;HISENSE;;;;1685000
01;16;;;"TV 50"" 4K 50P635 3HDMI 1USB ANDROID TV TCL";50P635;07588;;1;1175650;0;0;0571;TCL;;;;1820000
01;16;;;"TV 50"" 4K 50P725 3HDMI 2USB ANDROID TV TCL";50P725;07591;;1;1285268;0;0;0571;TCL;;;;1990000
01;16;;;"TV 50"" 4K 50UP7750PSB 4HDMI 2USB LG";50UP7750PSB;06254;;1;1705371,078;0;0;0019;LG;;;;2625000
01;16;;;"TV 50"" 4K HYLED5015A4KM ANDROID TV 4HDMI 2USB HYUNDAI";HYLED5015A4KM;06171;;2;2442832;0;0;0062;HYUNDAI;;;;1890000
01;16;;;"TV 50"" 4K KTR5022CE 3HDMI 2USB NG KAIWI";KTR5022CE;07339;;1;1259664;0;0;0061;KAIWI;;;;1950000
01;16;;;"TV 50"" 4K MAX K-TV50G305 GOOGLE TV 3HDMI 2USB KALLEY";K-TV50G305;10591;;2;2369667,84;0;0;0011;KALLEY;;;;1835000
01;16;;;"TV 50"" 4K NANOCELL 50NANO77SRA 2USB 3HDMI WEB-OS LG";50NANO77SRA;09360;;1;1481514;0;0;0019;LG;;;;2295000
01;16;;;"TV 50"" 4K QLED K-GTV50UHDQV2 ANDROID TV KALLEY";K-GTV50UHDQV2;09593;;1;1125851;0;0;0011;KALLEY;;;;1745000
01;16;;;"TV 50"" 4K QLED QN50Q60DAKXZL TIZEN OS SAMSUNG";QN55Q60DAKXZL;10464;;1;1323529,41;0;0;0016;SAMSUNG;;;;2050000
01;16;;;"TV 50"" 4K UHD50KG85BT GOOGLE TV CHALLENGER";UHD50KG85BT;10505;;1;1119328;0;0;0044;CHALLENGER;;;;1735000
01;16;;;"TV 50"" 4K UN50AU7000KXZL 1USB 3HDMI SAMSUNG";UN50AU7000KXZL;06452;;6;9435363;0;0;0016;SAMSUNG;;;;2470000
01;16;;;"TV 50"" 4K UN50BU8200KXZL 3HDMI 2USB SAMSUNG";UN50BU8200KXZL;07464;;4;6031932;1;0;0016;SAMSUNG;;;;2335000
01;16;;;"TV 50"" 4K UN50DU8200KXZL TIZEN OS 3HDMI 2USB SAMSUNG";UN50DU8200KXZL;09956;;1;1284874;0;0;0016;SAMSUNG;;;;1990000
01;16;;;"TV 55"" 4K 55A6N VIDAA HISENSE";55A6N;10021;;3;3495817,628;2;0;0558;HISENSE;;;;1800000
01;16;;;"TV 55"" 4K 55P635 ANDROID TV TCL";55P635;10405;;2;2269844;0;0;0571;TCL;;;;1758000
01;16;;;"TV 55"" 4K HYLED5521W4KM WEB-OS 3HDMI 2USB HYUNDAI";HYLED5521W4KM;07747;;1;1381377;0;0;0062;HYUNDAI;;;;2140000
01;16;;;"TV 55"" 4K KTR5522CE 3HDMI 2USB KAIWI";KTR5522CE;07340;;1;1494959;0;0;0061;KAIWI;;;;2315000
01;16;;;"TV 55"" 4K QLED QN55Q60DAKXZL TIZEN OS SAMSUNG";QN55Q60DAKXZL;10463;;1;1533613,45;1;0;0016;SAMSUNG;;;;2375000
01;16;;;"TV 55"" 4K QLED THE FRAME FQN55LS03AAK 4HDMI 2USB SAMSUNG";FQN55LS03AAK;07547;;2;5504200;0;0;0016;SAMSUNG;;;;4655000
01;16;;;"TV 55"" 4K TC-55HX550H ANDROID TV PANASONIC";TC-55HX550H;07010;;1;1605682;1;0;0041;PANASONIC;;;;2510000
01;16;;;"TV 55"" 4K UN55BU8200KXZL 3HDMI 2USB SILVER SAMSUNG";UN55BU8200KXZL;07410;;1;1915175,5;1;0;0016;SAMSUNG;;;;2840000
01;16;;;"TV 55"" THE FRAME QLED FQN55LS03TAKX NE SAMSUNG";FQN55LS03TAKX;05379;;1;3260504;0;0;0016;SAMSUNG;;;;4655000
01;16;;;"TV 58"" 4K 58A6GA ANDROID TV 3HDMI 2USB HISENSE";58A6GA;07342;;1;1549579,167;0;0;0558;HISENSE;;;;2440000
01;16;;;"TV 60"" 4K UN60DU7000KXZL TIZEN OS 3HDMI 1USB SAMSUNG";UB60DU7000KXZL;10054;;2;3113801;0;0;0016;SAMSUNG;;;;2410000
01;16;;;"TV 65"" 4K 65UT7300PSA WEB-OS 3HDMI 2USB LG";65UT7300PSA;10053;;1;2014201,68;0;0;0019;LG;;;;3118000
01;16;;;"TV 65"" 4K UN65DU7000KXZL TIZEN OS 3HDMI 1USB SAMSUNG";UN65DU7000KXZL;10091;;1;1720068;1;0;0016;SAMSUNG;;;;2665000
01;16;;;"TV 70"" 4K NANOCELL 70NANO77SRA 2HDMI 2USB LG";70NANO77SRA;08479;;1;2922691;1;0;0019;LG;;;;4525000
01;16;;;"TV 70"" 4K QLED K-GTV70UHDQ GOOGLE TV KALLEY";K-GTV70UHDQ;10183;;2;4033446;0;0;0011;KALLEY;;;;3120000
01;16;;;"TV 70"" 4K QLED QN70Q65DAK TIZEN OS SAMSUNG";QN70Q65DAK;10151;;2;5217647,15;0;0;0016;SAMSUNG;;;;4040000
01;16;;;"TV 70"" 4K UN70BU8000KXZL NG 3HDMI 2USB SAMSUNG";UN70BU8000KXZL;07331;;1;3293277;0;0;0016;SAMSUNG;;;;5095000
01;16;;;"TV 70"" 4K UN70DU7000KXZL 2HDMI 1USB TIZEN OS SAMSUNG";UN70DU7000KXZL;10396;;2;4296842;0;0;0016;SAMSUNG;;;;3325000
01;16;;;"TV 75"" 4K CRYSTAL UN75DU7000KXZL TIZEN OS SAMSUNG";UN75DU7000KXZL;10501;;3;7470040,29;0;0;0016;SAMSUNG;;;;4420000
01;16;;;"TV 75"" 4K QLED QN75Q60DAKXZL TIZEN OS SAMSUNG";QN75Q60DAKXZL;10152;;2;5630252,1;0;0;0016;SAMSUNG;;;;4400000
01;16;;;"TV 85"" 4K QLED K-GTV85UHDQ GOOGLE TV 3HDMI 2USB KALLEY";K-GTV85UHDQ;10592;;1;3613361;0;0;0011;KALLEY;;;;5590000
01;16;;;"TV 85"" 4K UN85CU8000KXZL 3HDMI 2USB TIZEN SAMSUNG";UN85CU8000KXZL;08925;;1;5135034;0;0;0016;SAMSUNG;;;;7945000
01;16;;;"TV 85"" 4K UN85DU8000KXZL TIZEN OS 3HDMI 2USB SAMSUNG";UN85DU8000KXZL;10594;;1;4940355;0;0;0016;SAMSUNG;;;;7645000
01;16;;;"TV 86"" 4K NANOCELL 86NANO77SRA 4HDMI 2USB LG";86NANO77SRA;09695;;2;8467058,82;0;0;0019;LG;;;;6560000
01;17;;;EXPRIMIDOR DE CITRICOS 1LTS VIOLET HE-8804V HOME ELEMENTS;HE-8804V;07514;;2;93913,5;0;0;0003;HOME ELEMENTS;;;;79000
01;17;;;EXPRIMIDOR DE CITRICOS ELITE INOX 130W L83690 UNIVERSAL;L83690;07622;;3;383264,6656;0;0;0010;UNIVERSAL;;;;195000
01;17;;;EXPRIMIDOR DE CITRICOS INOX 250W FPSTJU4200 OSTER;FPSTJU4200;07604;;1;78716,8416;0;0;0007;OSTER;;;;130000
01;17;;;EXPRIMIDOR DE CITRICOS K-J200 NEGRO 30W KALLEY;K-J200 NG;06597;;2;83338;2;0;0011;KALLEY;;;;70000
01;17;;;EXPRIMIDOR DE CITRICOS RECARGABLE YZI-001 45W EL ESTE;YZI-001;09204;;1;38655,46;0;0;0598;EL ESTE;;;;68000
01;17;;;EXPRIMIDOR DE FRUTAS ALUMINIO DS623-8 EL ESTE;DS623-8;08266;;3;66302,52;0;0;0598;EL ESTE;;;;45000
01;17;;;EXPRIMIDOR DE NARANJA #05 MANUAL 114010 ALUMINIOS ANTIOQUIA;114010;10494;;11;124278;1;0;0625;ALUMINIOS ANTIOQUIA;;;;24500
01;17;01;;EXPRIMIDOR DE CITRICOS 1 LITRO HE8804AT AZ TQ HOME ELEMENTS;HE8804AT;02178;;3;134162,1668;0;0;0003;HOME ELEMENTS;;;;82000
01;17;01;;EXPRIMIDOR DE CITRICOS 1 LITRO HE8804N HOME ELEMENTS;HE8844N;02179;;5;227816,5214;1;0;0003;HOME ELEMENTS;;;;82000
01;17;01;;EXPRIMIDOR DE CITRICOS 75W FPSTJU4176 OSTER;FPSTJU4176 OSTER;00672;;17;1776650,123;0;0;0007;OSTER;;;;165000
01;17;01;;EXPRIMIDOR DE CITRICOS CJ4000S 40W BLACK+DECKER;CJ4000S;00725;;9;857726,4;0;0;0014;BLACK & DECKER;;;;160000
01;17;01;;EXPRIMIDOR DE CITRICOS K-EJ85A INOX 85W 0.2 LITROS KALLEY;K-EJ85A KALLEY;02819;;1;76703,1667;0;0;0011;KALLEY;;;;120000
01;17;01;;EXPRIMIDOR ELECTRICO CITRICO HOME ELEMENTS;;02079;;2;68471,84;0;0;0003;HOME ELEMENTS;;;;55000
01;17;02;;EXPRIMIDOR DE CITRICOS ROJO JUANCHO;ROJO;04419;;2;81512;0;0;0310;JUANCHO;;;;95000
